username,date,tweet,sentiment,lat,lon,location
JppIndonesia,"Apr,18","Periode seribu hari pertama kehidupan menjadi fokus pencegahan stunting karena dampak yang ditimbulkannya bersifat jangka panjang dan berpengaruh terhadap kemampuan kognitif seseorang.
jpp.go.id/humaniora/keseâ€¦
#JPPIndonesia",pos,-6.18051,106.828,Jakarta Pusat Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta Indonesia
SINDOnews,"Apr,11","OASE Tegaskan, Pencegahan Stunting Jadi Prioritas Nasional makassar.sindonews.com/read/24196/4/oâ€¦",pos,-6.18051,106.828,Jakarta Pusat Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta Indonesia
CheChand,"Apr,09","kami dari millenial AP1,
mengadakan program sosial pencegahan stunting di NTT. 

ayo berbagi kebaikan dengan peduli orang lain, peduli stunting, dan peduli untuk indonesia yang lebih baik. ????

klik link: ap1.link/pedulistunting

cc:
@BaleBengong @baliairports @AP_Airports pic.twitter.com/7xX5JBJRHO",pos,-8.340539999999999,115.092,Bali Bali Indonesia
OASE_KK,"Apr,06","Ayo bersama kita cegah stunting! OASE Kabinet Kerja, diwakilkan bidang 2 kesehatan keluarga melakukan kunjungan kerja dalam rangka sosialisasi edukasi pencegahan stunting dan pola hidup sehat di GOR Tuanku Rao Nagari Pauh, Paseman, Sumatera Barat, 1 April 2019. pic.twitter.com/RbrVNZSrvE",pos,-6.18051,106.828,Jakarta Pusat Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta Indonesia
ardadinata,"May,28","Upaya Pencegahan StuntingÂ 
UPT. Puskesmas Maridan Kabupaten Penajam Paser Utara Kalimantan Timur:
.
Kementerian Kesehatan Republik Indonesia memberikan perhatian yang sangat besar terhadap pencegahan dan penangananâ€¦ instagram.com/p/ByCLAVzgdUU/â€¦",pos,-0.789275,113.921,Indonesia
Bkkbn_Aceh,"May,28","Kepala Perwakilan BKKBN Aceh, Drs Sahidal Kastri M.Pd didampingi Kabid Latbang, Drs.Saflawi TR MM, memberi arahan dan materi terkait pencegahan stunting pada Workshop Penyiapan Generasi Emas Bagi Kabupaten Cegahâ€¦ instagram.com/p/ByAf-DnHgWy/â€¦",pos,5.54829,95.3238,Banda Aceh Kota Banda Aceh Aceh Indonesia
daffana,"May,28",Salah satu masalah di Jabar adl stunting.. so ada agenda pencegahan stunting di program Sekoper Cinta.. lokasi program ada di 27 desa dan 27 kota se Jabar.. moga mereka jadi generasi maju krn nutrisinya terpenuhi.. ku berharap daerah lain kebagian juga #AksiNutrisiGenerasiMaju,pos,-0.789275,113.921,Indonesia
PaulinaTulus,"May,21","Rembuk Stunting Kab. Bartim Tahun 2019
Aksi ke-3 dari 8 Aksi Daerah untuk Percepatan Pencegahan STUNTING di daerah
@jokowi
@EkoSandjojo
@taufikmadjid71
@fachrilabalado pic.twitter.com/fnT7EIVbqg",pos,-1.6814900000000002,113.382,Kalimantan Tengah Indonesia
InfokomPMK,"May,21","Hai, Sobatkom! Hari ini (21/5) Direktorat @InfokomPMK melaksanakan forum sosialisasi #GenBest di Buleleng, Bali. Acara dibuka oleh Bapak Wiryanta selaku Direktur. Melalui @genbestid, diharapkan masyarakat mampu memahami dan berpartisipasi dalam upaya pencegahan stunting. pic.twitter.com/ULSmXC31xU",pos,-0.789275,113.921,Indonesia
Yudianto111,"May,19","Kelas Ibu Hamil adalah bagian Utama dari pencegahan Stunting pada 1000 HPK
#PSDM
@PaulinaTulus
@P3MDKalteng
@P3MDGunungMas pic.twitter.com/Eb7FHBsjkN",pos,-0.789275,113.921,Indonesia
Saras8888,"May,17","Di desa kami berusaha sosialisasikan pencegahan STUNTING, saat yg sama kami harap pemerintah evaluasi program RASKIN. karena dua hal ini tidak nyambung.
#DanaDesa
#stunning
@EkoSandjojo
@jokowi pic.twitter.com/C6fYVQn6Gk",pos,-3.30522,120.251,Kabupaten Luwu Sulawesi Selatan Indonesia
noldi1987,"May,15","Kegiatan Inovatif Desa Torosiaje Jaya.Kec.Lemito Kab. Pohuwato Tahun 2019. Pemb. Sarana Informasi Publik Desa ( Pengeras Suara ) dimanfaatkan Oleh 3 Desa. Upaya Pencegahan Stunting.

@KemenDesa
@Pendamping_Desa
@taufikmadjid71
@AhmadErani pic.twitter.com/6wj9Jem8j2",pos,0.5435439999999999,123.057,Gorontalo Kota Gorontalo Gorontalo Indonesia
bbp2hp,"May,15","Rapat koordinasi dengan Kementerian Kesehatan RI terkait peningkatan konsumsi ikan dalam pemenuhan gizi masyarakat. Penanganan serta pencegahan stunting pada anak-anak Indonesia, dibuka oleh Kabid Pengujian & Sertifikasi Produk di RR Laboratorium @bbp2hp (15/5). @KemenkesRI pic.twitter.com/u8ZgaVtW18",pos,-6.32725,106.9,Kecamatan Cipayung Kota Jakarta Timur Daerah Khusus Ibukota Jakarta Indonesia
Asdar53141290,"May,15",Slmat Kades Kunyi Kec Anreapi Kab Polman Sulbar Atas langkah Inovatipx dlm pencegahan Stunting n lolos mnjadi rujukan scara Nasional dlm Pencegahan Stunting #StopStunting #TPPISulbar @jokowi @EkoSandjojo @anwsanusi @taufikmadjid71 @fachrilabalado @NursaidM pic.twitter.com/6rnto8SCWI,pos,-2.49201,119.325,Kabupaten Mamuju Sulawesi Barat Indonesia
ChildLoveFound2,"May,13","Salah satu langkah pencegahan stunting adalah dengan menerapkan Perilaku Hidup Bersih dan Sehat. Banyak penyakit yang bisa dicegah dengan membudahayakan hidup bersih seperti salah satunya stunting.
.
#ChildLoveFoundation
#YayasanCintaAnak
#SaveOurKids
#SaveOurFuture
#Sanitasi pic.twitter.com/ThM1DQatFv",pos,-8.67046,115.213,Kota Denpasar Kota Denpasar Bali Indonesia
jazzmanie,"May,13","Sudah tahukan apa itu RDS?

Rumah Desa Sehat (RDS) sebagai Sekretariat BersamaMendukung Konvergensi Pencegahan Stunting(termasuk ranah Pengembangan Sumber Daya Manusia/PSDM)
MENGAPA PERLU DIBENTUK RDS
1. Tidak adaâ€¦ instagram.com/p/BxaR547lNt3/â€¦",pos,-0.789275,113.921,Indonesia
Pemkab_KP,"Jun,28",Pencegahan Stunting di Kulon Progo Dilakukan Lintas Intansi: Upaya pencegahan dan penanggulangan stunting di Kulon Progo memerlukan sebuah gebrakan besar. Hal ini terus diupayakan melalui komitmen Pemerintah Kabupaten Kulon Progo bersama seluruh intansiâ€¦ dlvr.it/R7RVH9 pic.twitter.com/35nT3SHIkH,pos,-7.8937300000000015,110.143,Wates Wates Kabupaten Kulon Progo Daerah Istimewa Yogyakarta Indonesia
ElvianaElvi5,"Jun,25","Pencegahan Stunting dri dini Akan Menjadikan Anak2 Bangsa yg cerdas dan  Berkwalitas
@EkoSandjojo
@taufikmadjid71
@anwsanusi
@fachrilabalado
@cik_mashuri
@Ibnuwalidin_lpg
@reka_putra
@Khoirulanwarpsw
@ElvianaElvi5 pic.twitter.com/RCNLgVTSGw",pos,-4.82461,104.896,Kotabumi Kotabumi Kabupaten Lampung Utara Lampung Indonesia
Tika38612670,"Jun,20","Duduk bersama KPM Dan Kader Posyandu membahas terkait Rencana Tindak Lanjut Hasil kegiatan Peningkatan kapasitas KPM untuk pencegahan stunting di Desa
@EkoSandjojo
@taufikmadjid71
@DirjenPPMD pic.twitter.com/b1bv1Kpm6i",pos,-5.073180000000002,120.24,Kajuara Kabupaten Bone Sulawesi Selatan Indonesia
JagaJokowi,"Jun,18","Pencegahan stunting menjadi fokus pemerintahan Pakde Jokowi dan Abah Amin lima tahun kedepan. Dalam total postur APBN 2019, pemerintah 24,8 % untuk mencegah stunting. pic.twitter.com/NFV8WPkZs6",pos,-6.91746,107.619,Bandung Kota Bandung Jawa Barat Indonesia
pemkotmadiun_,"Jun,18","Buka Jambore Ketahanan Pangan 2019, Walikota Ingatkan Pentingnya Pencegahan Stunting 

MADIUN â€“ Upaya mewujudkan generasi penerus bangsa yang sehat dan cerdas salah satunya dilakukan dengan memperbaiki pola makan. Tidak hanya makanan sehat, tetapi juga dâ€¦ madiuntoday.id/2019/06/18/bukâ€¦ pic.twitter.com/cq4UIzzDFQ",pos,-7.6310600000000015,111.53,Madiun Kota Madiun Jawa Timur Indonesia
dpkpck,"Jun,17",Rapat Koordinasi Menindaklanjuti Kunjungan Lapangan Terkait Evaluasi Pelaksanaan Percepatan Pencegahan Stunting oleh BPKP di Ruang Kertanegara Hari Selasa Tanggal 18 Juni 2019 pic.twitter.com/GEUBXGJGpz,pos,-7.96662,112.633,Malang Kota Malang Jawa Timur Indonesia
jogloabang,"Jun,16","Permenkeu 61/PMK.07/2019, Dana Desa untuk Mendukung Pelaksanaan Kegiatan Intervensi Pencegahan Stunting Terintegrasi jogloabang.com/node/435",pos,-7.749160000000002,110.327,Rajeg Lor Tirtoadi Mlati Sleman Regency Special Region of Yogyakarta Indonesia 55287
Adi_PDTI,"Jun,14","Cegah stunding dengan memberdayakan KPM Desa sebagai leader pencegahan stunting di Desa. 
_Pelatihan PSDM bagi KPM Desa. pic.twitter.com/TLQm0BOLlf",pos,-4.43642,119.65,Kabupaten Barru Sulawesi Selatan Indonesia
BoyolaliDinkes,"Jun,13","Haii healthies,,,
Hari ini Kamis 13 Juni 2019 Dinas Kesehatan Kabupaten Boyolali mengadakan Workshop "" Optimalisasi Pemanfaatan Buku KIA dalam rangka Pencegahan Stunting"" di The Sunan Hotel Solo dengan narasumberâ€¦ instagram.com/p/BypiGm_DLkB/â€¦",pos,-7.5173,110.593,Boyolali Kecamatan Boyolali Kabupaten Boyolali Jawa Tengah Indonesia
bappeda_lpg,"Jun,12","TABIK PUN!!! HEALTHY LIFESTYLE CAMPAIGN UNTUK PENCEGAHAN STUNTING DI LAMPUNG

Bandar Lampung: Bappeda Provinsi Lampung bersama Healthy Lifestyle Campaign Specialis Great Giant Foods (GGF) melaksanakan koordinasiâ€¦ instagram.com/p/Byol_SPA7ZZ/â€¦",pos,-5.439019999999998,105.258,223 Jalan Wolter Monginsidi Tanjung Karang Kecamatan Tanjung Karang Pusat Kota Bandar Lampung Lampung Indonesia 35211
arif_uung,"Jul,13",Pelatihan KPM praktek cerdas pencegahan stunting se kec Wuluhan Jember DD 2019 â¦@jokowiâ© @EkoSandjojoâ©  â¦@fourzanitongjayâ© â¦@MerDodikâ© â¦@DewantoAndryâ© pic.twitter.com/uTqVHK1dQe,net,-0.789275,113.921,Indonesia
TriYuliBudiUto2,"Jul,17","Pelatihan PSDM Bagian penting untuk pencegahan stunting, tks @jokowi @EkoSandjojo @anwsanusi @taufikmadjid71 @fachrilabalado @SyaifulHooda @PMD_Lampung @kemenkopmk @tppindonesia pic.twitter.com/iYvU7OKd4i pic.twitter.com/6tjlYwXbZ1",pos,-5.38389,105.236,Gunung Terang Kecamatan Tanjung Karang Barat Kota Bandar Lampung Lampung Indonesia
MalangAsti,"Jul,29","Pencegahan stunting bisa di mulai dengan penyuluhan dan pengolahan    makanan  bergizi ,manfaat KKN untuk Desa , Desa Purwosekar Kec Tajinan Kab Malang
@jokowi
@EkoSandjojo
@taufikmadjid71
@anwsanusi
@AndryDewantoAh1
@ical74
@hendrokj1
@ketutbalitar pic.twitter.com/jZ15GkreFH",pos,-0.789275,113.921,Indonesia
P3mdSambas,"Jul,26","Rembuk Stunting membahas konvergensi pencegahan stunting agar anak2 tumbuh optimal disertai kemampuan emosional, sosial dan fisik yg mampu belajar, berinovasi dan berkompetisi ditingkat global, Kec Tebas, K.Sambas, KalBar 
@EkoSandjojo
@taufikmadjid71
@fachrilabalado
@KPPKalbar pic.twitter.com/PbSQgQdGHJ",pos,-0.278781,111.475,Kalimantan Barat Indonesia
Harrys_Inst,"Jul,25","Masih Disini bersama
Bpk camat, Para bidan , Kader Posyandu, KPM Dan kader kesehatan Sekecamatan Blimbingsari.Konvergensi pencegahan stunting
@jokowi
@EkoSandjojo
@P3mdBanyuwangi
@KecBlimbingsari
#prioritasDanadesa pic.twitter.com/uBsNPTFjfw",pos,-8.21923,114.369,Banyuwangi Kecamatan Banyuwangi Kabupaten Banyuwangi Jawa Timur Indonesia
kompasiana,"Jul,25",Pesan Kesehatan Jokowi untuk Calon Ibu dalam Upaya Pencegahan Stunting kompasiana.com/wijatnikaika/5â€¦,pos,-0.789275,113.921,Indonesia
SMERUInstitute,"Jul,25","Peta yang dihasilkan oleh SMERU dan @TNP2K
 selanjutnya akan digunakan sebagai prototipe untuk mengekspansi angka estimasi peta status gizi seluruh desa di Indonesia sebagai bagian dari strategi nasional untuk percepatan pencegahan stunting. Lihat: smeru.or.id/nutmap/ pic.twitter.com/KtwmbSHiUG",pos,-6.18051,106.828,Jakarta Pusat Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta Indonesia
rhanu,"Jul,25","Pencanangan Konvergensi dan Pencegahan Stunting oleh Bupati Banyuwangi Bpk. Abdullah Azwar Anas, S.Pd., S.S., M.Si,  penandatanganan Dan komitmen Konvergensi .. Bismillah
@jokowi, @EkoSandjojo, @taufikmadjid71, @DewantoAndry,@GosBrodhen_73 @P3mdBanyuwangi pic.twitter.com/r9oiUCaMWG",pos,-0.789275,113.921,Indonesia
PaulinaTulus,"Jul,18","Penandatangan MOU Pencegahan STUNTING oleh Ketua PKK Kec.Se Kabupaten Kotawaringin Barat
#CegahStuntingituPenting
@jokowi
@taufikmadjid71
@fachrilabalado
@SBhendriana pic.twitter.com/EsZ40mun4z",pos,-1.6814900000000002,113.382,Kalimantan Tengah Indonesia
kadrajat,"Jul,18","#BursaInovasiDesa2019 #tppilamongan #TPPIJawaTimur  sukseskan Pencegahan Stunting dalam peningkatan kualitas SDM 
@EkoSandjojo
@anwsanusi
@taufikmadjid71
@fachrilabalado
@dpmdjatim
@kpw4jatim
@AndryDewantoAh2
@Iskandar__NH
@Wanut_Susisno74 pic.twitter.com/LUuavwskao",pos,-0.789275,113.921,Indonesia
Murokib99,"Jul,17","Gerakan pencegahan Stunting melalui #BursaInovasiDesa2019
#danadesa
#tppilamongan
#tppijawatimur
@jokowi
@EkoSandjojo
@anwsanusi
@taufikmadjid71
@fachrilabalado
@AndryDewantoAh2
@Iskandar__NH
@Wanut_Susisno74
@arisaputrop3md pic.twitter.com/lUYKyCi2q6",pos,-7.1181100000000015,112.415,Lamongan Kecamatan Lamongan Kabupaten Lamongan Jawa Timur Indonesia
aamizal,"Jul,17","Kordinasi dg pihak Puskesmas #kecpucuk dlm rangka pencegahan stunting bersama #tpidpucuk & #tppikecpucuk
#TPPIJawaTimur
#tppilamongan
#tppikecpucuk
@jokowi
@EkoSandjojo
@FahriLabado
@taufikmadjid71
@DewantoAndry
@Iskandar__NH
@Wanut_Susisno
@zaind_ah
@arisaputrop3md pic.twitter.com/DEdhuLVeWg",pos,-7.1181100000000015,112.415,Lamongan Kecamatan Lamongan Kabupaten Lamongan Jawa Timur Indonesia
Asdar53141290,"Jul,17","Kami siap mengawal pd pelatihan,  salah satu bukti dlm plth Inovasi PSDM untuk menguatkan dlm konvergensi Pencegahan Stunting pic.twitter.com/jrSZYS5QGv",pos,-2.49201,119.325,Kabupaten Mamuju Sulawesi Barat Indonesia
Suryadi24115127,"Jul,17","Inovasi itu bagaimana menciptakan generasi sehat dan handal (SDM) dengan pencegahan Stunting, asupan gizi ibu hamil dan pemberian ASI secara benar dan baik.
#BursaInovasiDesa2019
@jokowi
@EkoSandjojo
@taufikmadjid71
@anwsanusi
@fachrilabalado
@HasanZulfahmi pic.twitter.com/Xz55aqqmUF",pos,5.89261,95.3238,Sabang Kota Sabang Aceh Indonesia
hayanirun,"Jul,17","Dalam rangka mewujudkan kemajuan bangsa dimulai dengan kesehatan masyarakatnya dan pencegahan stunting dimulai dari kesehatan ibu hamil dan balita melalui kegiatan rutin Posyandu dan penyuluhan kesehatan.

Manfaat Dana Desa untuk kesehatan Masyarakat

#tppilamongan
@jokowi pic.twitter.com/7gIfFhkQf2",pos,-0.789275,113.921,Indonesia
nu_online,"Aug,31",Muslimat NU Perkuat Media KIE untuk Germas dan Pencegahan Stunting dlvr.it/RCCqg3,pos,-0.789275,113.921,Indonesia
BeritaJakarta,"Aug,21","Pemkab Lakukan Percepatan Pencegahan Stunting Terintegrasi
#BeritaJakarta
@kepulauanjkt beritajakarta.id/read/71399/pemâ€¦",pos,-6.18158,106.828,3 8-9 B Jalan Medan Merdeka Selatan 11 2 Gambir Kecamatan Gambir Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta Indonesia 10110
kusmaiyah0510,"Aug,14","Rakor bersama PA, PD dan PLD ttg pembahasan Konvergensi pencegahan stunting tingkat desa pic.twitter.com/EMZsmZs0TN",pos,-7.6310600000000015,111.53,Madiun Kota Madiun Jawa Timur Indonesia
Iskandar__NH,"Aug,13","Turut #rembugstunting di desa #Dagan & #sugihan kec Solokuro memaksimalkan intervensi intensif pada 5 Paket Layanan Pencegahan Stunting. 
Semoga Hasil Rembug dapat ditetapkan diMusDes RKPDESA & Dibiayai di APBDESA.

#tppijawatimur #tppilamongan @AndryDewantoAh1 @panji_pradana99 pic.twitter.com/UcqBQGamJ5",pos,-7.1269300000000015,112.334,Kabupaten Lamongan Jawa Timur Indonesia
acongteahasan79,"Aug,07","Pelatihan Peningkatan PSDM dalam rangka mempersiapkan SDM Kader Pembangunan Manusia (KPM)  dalam Konvergensi Pencegahan Stunting Cluster 6 Kab. Lebak Provinsi Banten. 
@jokowi
@EkoSandjojo
@taufikmadjid71
@fachrilabalado pic.twitter.com/Sw58VQUmiK",pos,-6.17018,106.64,Tangerang Kota Tangerang Banten Indonesia
SupendiArgala,"Aug,06","Selamat & Sukses IST KPM se-Kec Sugio, Konvergensi Pencegahan Stunting di Desa
#tppijawatimur
#tppilamongan
#tpidsugio
@jokowi
@EkoSandjojo
@taufikmadjid71
@KemenDesa
@AndryDewantoAh1
@kpw4jatim
@Iskandar__NH pic.twitter.com/ru9EhJTmFV",pos,-0.789275,113.921,Indonesia
zaind_ah,"Aug,05","Mari tandai jadwal rembuk stunting di desa kita, fasilitasi perencanaan aksi bersama pencegahan stunting, dan manfaatkan Dana Desa utk menyelematkan generasi bangsa @LamonganPid @tppindonesia @DewantoAndry @Iskandar__NH @Wanut_Susisno @EkoSandjojo @jokowi @kpw4jatim @dinkesjatim pic.twitter.com/B4sLhQVbln",pos,-7.536060000000001,112.238,Jawa Timur Indonesia
KabarGolkarCom,"Aug,04","Al-Hidayah Roadshow Ke 6 Provinsi Upayakan Pencegahan Stunting
#Golkar #kabargolkar
kabargolkar.com/al-hidayah-roaâ€¦",pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
TriAnd0ko,"Aug,01","Konvergensi penanganan dan pencegahan Stunting
#CegahStunting
#Kemendes2019
#TPPIJawaTimur
#tppitrenggalek
@Jokowi
@EkoSandjojo
@anwsanusi
@taufikmadjid71
@fachrilabalado
@musicemil
@AndryDewantoAh2
@panji_pradana99
@mna_______
@dpmdjatim
@p3md_trenggalek pic.twitter.com/OTbqULZ1W7",pos,-8.07645,111.706,Trenggalek Kabupaten Trenggalek Jawa Timur Indonesia
PerumBULOG,"Sep,20","Semangat Pemerintah untuk menciptakan SDM unggul melalui strategi pencegahan stunting (anak kerdil) & program percepatan perbaikan gizi masyarakat, didukung penuh oleh Perum BULOG melalui penyediaan pangan yang sehat yaitu beras berfortifikasi sebagai inovasi beras sehat pic.twitter.com/WS0SZ4bMUg",pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
seputaraceh,"Sep,18","Wakil Ketua Tim Penggerak PKK Aceh, Dyah Erti Idawati, memberikan materi tentang penanganan dan pencegahan stunting kepada peserta pelatihan peningkatan kapasitas kader masyarakat, di Hotel Permata Hati, Banda Aceh, Selasa (17/9). #seputaraceh pic.twitter.com/QgV6ClZFFo",pos,5.54829,95.3238,Banda Aceh Kota Banda Aceh Aceh Indonesia
elisa_jkt,"Sep,17","Setelah #sawitbaik, muncul advetorial di Kompas soal manfaat sawit utk pencegahan stunting dan kesehatan. 

Silakan para dokter menanggapi. ???? pic.twitter.com/qmviiEaPYJ",pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
PPIBI,"Sep,13","Selanjutnya, Sesi panel pada PIT Bidan 2019 yang diisi oleh narasumber dari IDAI, POGI, IBI mengenai ""Upaya Pencegahan Stunting melalui Asuhan Berkesinambungan""
#PITBidan2019 pic.twitter.com/VKXXwdErQq",pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
nu_online,"Sep,13",Muslimat NU Perkuat Laskar Germas dan Pencegahan Stunting dlvr.it/RD1P3q,pos,-0.789275,113.921,Indonesia
Ndik_TPPI,"Sep,11","Kamis, 12 Sept 2019
Rakor TPPI Cluster Timur

Rapat Koordinasi TPPI Kabupaten Lumajang Cluster Timur (Sumbersuko, yosowilangun, kunir, rowokangkung) Dengan Materi Konfergensi Pencegahan Stunting.

#tppijawatimur
@jokowi
@EkoSandjojo
@WawanRescue
@AgikSunargi
@ronisantoso509 pic.twitter.com/qv5kcM0eZu",pos,-0.789275,113.921,Indonesia
athoy85,"Sep,10","???? Rapat minggon @ #KST #Unpad  
Peduli @KUKM dlm pencegahan stunting,
dilanjut menemui panitia santunan anak yatim.
memuliakan anak yatim adlah spirit kehidupan yg tak ternilai, bertepatan dgn 10 muharram smg lebih #berkah #PUMR @Hermanhabibullh @EmHasanuddin @SyaifulHooda pic.twitter.com/zBcWcMzTTp",pos,-6.83286,107.953,Kabupaten Sumedang Jawa Barat Indonesia
Iskandar__NH,"Sep,03","Pelayanan Dasar menjadi penopang instrument penting dalam pencegahan #stunting 

Kuatkan data-data dan analisis yg matang untuk memberi masukan kepada Desa agar Mampu menjawab kebutuhan pembangunan Masuk dalam APBDESA
di Tekankan oleh Bapak Kepala Dinas @dpmdjatim
#tppilamongan pic.twitter.com/R5BHHBVyRb",pos,-7.1269300000000015,112.334,Kabupaten Lamongan Jawa Timur Indonesia
Iskandar__NH,"Sep,03","Kerangka Pencegahan #stunting oleh Kepala dinas @dpmdjatim Bapak Yasin. 
Bu Bidan Agar mengoptimalkan ikhtiar penanganan Pencegahan Stunting di APBDesa. 

Camat-Camat Mohon di Verifikasi APBDesa agar masuk DD nya di masukkan di APBDesa.
bikin Desk APBDesa dgn Pendamping dan TA pic.twitter.com/8awg9HZadn",pos,-7.1269300000000015,112.334,Kabupaten Lamongan Jawa Timur Indonesia
DiskominfoPWK,"Oct,10",Bupati Purwakarta Fokus Pencegahan Stunting ppid.purwakartakab.go.id/index.php/Detaâ€¦ pic.twitter.com/7uOZ9N8aBE,pos,-6.54067,107.446,Purwakarta Kecamatan Purwakarta Kabupaten Purwakarta Jawa Barat Indonesia
Iskandar__NH,"Oct,30","Rumah Desa Sehat (#RDS) Merupakan Sekretariat Bersama Dalam Konvergensi Pencegahan #Stunting di Desa. 

monitoring itu penting jaga mutu program, TPID dan #TPPI. 

#tppilamongan
@halimiskandarnu @taufikmadjid71 @EmHasanuddin @panji_pradana99 @AndryDewantoAh1 pic.twitter.com/8AfikXVYKb",pos,-7.1269300000000015,112.334,Kabupaten Lamongan Jawa Timur Indonesia
bandaacehinfo,"Oct,30","Pembina Bunda Pendidikan Anak Usia Dini (PAUD) Aceh, Dyah Erti Idawati, mengatakan selain berperan membentuk kualitas generasi Aceh berkualitas sedari dini, PAUD di Aceh juga diarahkan untuk pencegahan stunting.
bit.ly/36c6oeZ
#infobna
@humasaceh",pos,-0.789275,113.921,Indonesia
alifatulLailiy1,"Oct,24",Panen perdana sawi hidroponik Bumdes gunung mulia grenden Puger kab.Jember. ketersediaan sayur utk makanan olahan konvergensi pencegahan stunting di Jember pic.twitter.com/mCSdbbUY5z,pos,-0.789275,113.921,Indonesia
monot_wicaksono,"Oct,17","#PendampingDesa
@jokowi
@EkoSandjojo
@ganjarpranowo
@anwsanusi
@fachrilabalado 
Dinas Kesehatan Kabupaten dan Pendamping fasilitasi Raperbup Pencegahan Stunting Kab. Sukoharjo dengan OPD terkait. pic.twitter.com/UtrpgIRpz3",pos,-0.789275,113.921,Indonesia
riadigunawan04,"Oct,15","Kegiatan Posyandu Balita Desa Bukit Sawit Kec.Teweh Selatan Kabupaten Barito Utara Prov Kalimantan Tengah
#Pencegahan Stunting Sejak Dini
@jokowi @EkoSandjojo @anwsanusi @taufikmadjid71 @P3MDKalteng @P3mdBaritoUtara
@PaulinaTulus @indraja37218038 pic.twitter.com/jeDKHl2bz2",pos,-1.08181,114.928,Teweh Selatan Kabupaten Barito Utara Kalimantan Tengah Indonesia
kangdede78,"Oct,14",Penandatangan komitmen bersama mengawal hasil bursa & pencegahan stunting. pic.twitter.com/d1ERUyBiAR,pos,-6.18051,106.828,Jakarta Pusat Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta Indonesia
kompascom,"Oct,14","Ketiga kementerian itu memperkenalkan aplikasi mereka setelah Rapat Koordinasi Pencegahan Stunting di Kantor Wakil Presiden, Jakarta. dlvr.it/RG8sfT",pos,-0.789275,113.921,Indonesia
republikaonline,"Oct,14",Ada tiga aplikasi yang diperkenalkan untuk mendukung percepatan pencegahan stunting. republika.co.id/berita/nasionaâ€¦,pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
gemarikanhebat,"Oct,10","(10/10) KKP menangani stunting melalui protein ikan di Kabupaten Penajam Paser Utara. Komitmen pimpinan agar generasi bangsa sehat dan cerdas penting dalam penanganan dan pencegahan stunting.
@Ditjen_PDSPKP
#gemarikan
#penajampaser
#wartapasarikan pic.twitter.com/ZzFll4hYUz",pos,-0.789275,113.921,Indonesia
ProgramMAMPU,"08,Oct,18","""Jangan terjebak dengan tinggi badan sebagai indikator #stunting. Berfokuslah pada berat badan, dan pastikan anak terpenuhi gizinya. 
Anak stunting di usia 2 tahun masih bisa dikoreksi, ada kesempatan memperbaiki gizinya hingga umur 4 tahun,"" pesan dr. Brian @KSPgoid pic.twitter.com/8hg88tri50",pos,-6.20876,106.846,Jakarta Daerah Khusus Ibukota Jakarta Indonesia
